,Energy,dEnergy,Data,dData,EXFOR_Entry,Year,Author,Dataset_Number,MT,dData_assumed,endf7-1,endf7-1_chi_squared,endf7-1_relative_error,endf8,endf8_chi_squared,endf8_relative_error
1511238,5392700.0,6e-11,2.1203,0.019751000000000005,10251002,1971,C.A.Goulding,10251002,1,0.019751000000000005,2.13209530054,0.007044155477136826,-0.5532257651434623,2.132095302,0.007044157220961571,-0.5532258332418735
1505675,5398000.0,nan,2.151,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.1296464896,0.05066360071143423,1.0026786372423113,2.12964649,0.05066359881334428,1.002678618271522
1505077,5399000.0,nan,2.076,0.012729999999999998,13753003,2001,W.P.Abfalterer,13753003,1,0.012729999999999998,2.1291844498,0.22219840538324434,-2.4978789322360293,2.12918445,0.22219840705439764,-2.4978789413946654
1510118,5402340.0,nan,2.11915,0.0280991,12876002,1978,J.A.Harvey,12876002,1,0.0280991,2.1280288396899696,0.0028055629625212764,-0.4172330526903606,2.1280288396899696,0.0028055629625212764,-0.4172330526903606
1510119,5420230.0,nan,2.10175,0.027935400000000003,12876002,1978,J.A.Harvey,12876002,1,0.027935400000000003,2.1227262871914894,0.0157507901923667,-0.9881767290516955,2.1227262871914894,0.0157507901923667,-0.9881767290516955
1510685,5423000.0,67000.0,2.0765,0.029299999999999996,10047006,1971,D.G.Foster Jr,10047006,1,0.029299999999999996,2.121905265927052,0.07036307760772412,-2.1398347351390683,2.121905265927052,0.07036307760772412,-2.1398347351390683
1505676,5426000.0,nan,2.139,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.1210160732218846,0.03593573581784553,0.8478920553768893,2.1210160732218846,0.03593573581784553,0.8478920553768893
1511239,5432500.0,6e-11,2.1067,0.019282,10251002,1971,C.A.Goulding,10251002,1,0.019282,2.1190894890273557,0.007960763321178685,-0.5846609636595562,2.1190894890273557,0.007960763321178685,-0.5846609636595562
1510120,5438210.0,nan,2.09101,0.027913100000000003,12876002,1978,J.A.Harvey,12876002,1,0.027913100000000003,2.117914671631579,0.02593267518129863,-1.2703378465598292,2.117914671631579,0.02593267518129863,-1.2703378465598292
1505078,5454000.0,nan,2.086,0.011549999999999998,13753003,2001,W.P.Abfalterer,13753003,1,0.011549999999999998,2.1151731496,0.07368594437956569,-1.3792322205639282,2.1151731496,0.07368594437956569,-1.3792322205639282
1505677,5454000.0,nan,2.139,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.1151731496,0.06307986666488603,1.1264728093066882,2.1151731496,0.06307986666488603,1.1264728093066882
1510121,5456280.0,nan,2.11261,0.0278967,12876002,1978,J.A.Harvey,12876002,1,0.0278967,2.114947275472,0.00019582447500999652,-0.11051223352497389,2.114947275472,0.00019582447500999652,-0.11051223352497389
1510686,5464000.0,68000.0,2.1,0.0317,10047006,1971,D.G.Foster Jr,10047006,1,0.0317,2.1141824736,0.006345191085637149,-0.6708254267121185,2.1141824736,0.006345191085637149,-0.6708254267121185
1511240,5472700.0,6e-11,2.1458,0.019113,10251002,1971,C.A.Goulding,10251002,1,0.019113,2.11332058548,0.05519344778747389,1.536890083935039,2.11332058548,0.05519344778747389,1.536890083935039
1510122,5474430.0,nan,2.11213,0.028026400000000003,12876002,1978,J.A.Harvey,12876002,1,0.028026400000000003,2.113149198532,3.706382723543035e-05,-0.04823126226525268,2.113149198532,3.706382723543035e-05,-0.04823126226525268
1505678,5483000.0,nan,2.15,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.1123001892,0.1579195260395326,1.7847752413580078,2.1123001892,0.1579195260395326,1.7847752413580078
1510123,5492680.0,nan,2.07492,0.0279183,12876002,1978,J.A.Harvey,12876002,1,0.0279183,2.111341214832,0.04751381315619852,-1.7250274174607085,2.111341214832,0.04751381315619852,-1.7250274174607085
1510687,5505000.0,68500.0,2.0535,0.0323,10047006,1971,D.G.Foster Jr,10047006,1,0.0323,2.110785557,0.10159860807431008,-2.7139449012252133,2.110785557,0.10159860807431008,-2.7139449012252133
1505079,5509000.0,nan,2.071,0.011119999999999998,13753003,2001,W.P.Abfalterer,13753003,1,0.011119999999999998,2.1109211706,0.14331833292035115,-1.8911729701707884,2.1109211706,0.14331833292035115,-1.8911729701707884
1510124,5511020.0,nan,2.10056,0.027918099999999998,12876002,1978,J.A.Harvey,12876002,1,0.027918099999999998,2.110989655468,0.0038963150494186766,-0.49406473598694417,2.110989655468,0.0038963150494186766,-0.49406473598694417
1505679,5512000.0,nan,2.155,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.1110228808000002,0.21488744590344133,2.083213763336088,2.1110228808000002,0.21488744590344133,2.083213763336088
1511241,5518800.0,6e-11,2.0941,0.01705,10251002,1971,C.A.Goulding,10251002,1,0.01705,2.11125342392,0.017257475201127685,-0.8124758366596707,2.11125342392,0.017257475201127685,-0.8124758366596707
1510125,5529450.0,nan,2.12532,0.028094600000000004,12876002,1978,J.A.Harvey,12876002,1,0.028094600000000004,2.11161449513,0.006686013103642356,0.6490533618522123,2.11161449513,0.006686013103642356,0.6490533618522123
1505680,5541000.0,nan,2.144,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.1120060794,0.11373455059545726,1.51485930424449,2.1120060794,0.11373455059545726,1.51485930424449
1510688,5547000.0,69000.0,2.077,0.0317,10047006,1971,D.G.Foster Jr,10047006,1,0.0317,2.1122094998,0.039107535525747854,-1.6669511146187914,2.1122094998,0.039107535525747854,-1.6669511146187914
1510126,5547980.0,nan,2.09179,0.0279201,12876002,1978,J.A.Harvey,12876002,1,0.0279201,2.112242725132,0.014982538218886787,-0.9682942631852013,2.112242725132,0.014982538218886787,-0.9682942631852013
1505080,5564000.0,nan,2.085,0.0111,13753003,2001,W.P.Abfalterer,13753003,1,0.0111,2.1142124632,0.07688000055958108,-1.381718427474642,2.1142124632,0.07688000055958108,-1.381718427474642
1511242,5564600.0,6e-11,2.1087,0.019203,10251002,1971,C.A.Goulding,10251002,1,0.019203,2.11429394548,0.0016295488222264872,-0.2645774723973056,2.11429394548,0.0016295488222264872,-0.2645774723973056
1510127,5566600.0,nan,2.1487,0.0280864,12876002,1978,J.A.Harvey,12876002,1,0.0280864,2.11456555308,0.04148486336925693,1.6142534276263512,2.11456555308,0.04148486336925693,1.6142534276263512
1505681,5570000.0,nan,2.162,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.115027286,0.24515954005841972,2.2209034517391943,2.115027286,0.24515954005841972,2.2209034517391943
1510128,5585310.0,nan,2.13644,0.0279807,12876002,1978,J.A.Harvey,12876002,1,0.0279807,2.117106442178,0.013358724337011138,0.9132066974445604,2.117106442178,0.013358724337011138,0.9132066974445604
1510689,5591000.0,69500.0,2.0955,0.0304,10047006,1971,D.G.Foster Jr,10047006,1,0.0304,2.1178791658,0.01647457440473303,-1.0566781222169706,2.1178791658,0.01647457440473303,-1.0566781222169706
1505682,5599000.0,nan,2.166,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.1189655962,0.24580390453571846,2.2196869965396435,2.1189655962,0.24580390453571846,2.2196869965396435
1510129,5604120.0,nan,2.09428,0.027901,12876002,1978,J.A.Harvey,12876002,1,0.027901,2.120337580868,0.024335956442147845,-1.2289354819308056,2.120337580868,0.024335956442147845,-1.2289354819308056
1511243,5611300.0,6e-11,2.1235,0.017473000000000002,10251002,1971,C.A.Goulding,10251002,1,0.017473000000000002,2.12249189607,5.816250979689331e-05,0.04749624400764213,2.12249189607,5.816250979689331e-05,0.04749624400764213
1505081,5620000.0,nan,2.104,0.01115,13753003,2001,W.P.Abfalterer,13753003,1,0.01115,2.125102278,0.039937770115630336,-0.9930005825347792,2.125102278,0.039937770115630336,-0.9930005825347792
1510130,5623020.0,nan,2.13605,0.0282103,12876002,1978,J.A.Harvey,12876002,1,0.0282103,2.126008410578,0.00357435114550427,0.47232124633363154,2.126008410578,0.00357435114550427,0.47232124633363154
1505683,5629000.0,nan,2.157,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.1278026731,0.09472043312282849,1.372182076332399,2.1278026731,0.09472043312282849,1.372182076332399
1510690,5636000.0,70500.0,2.0694,0.0288,10047006,1971,D.G.Foster Jr,10047006,1,0.0288,2.1299029804,0.12710453601676294,-2.840644900578398,2.1299029804,0.12710453601676294,-2.840644900578398
1510131,5642020.0,nan,2.11683,0.0280103,12876002,1978,J.A.Harvey,12876002,1,0.0280103,2.131709244678,0.00790394684054734,-0.6979959727222215,2.131709244678,0.00790394684054734,-0.6979959727222215
1505684,5658000.0,nan,2.188,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.1365039462,0.29464928410805746,2.4102952812978153,2.1365039462,0.29464928410805746,2.4102952812978153
1511244,5659200.0,6e-11,2.1659,0.019412,10251002,1971,C.A.Goulding,10251002,1,0.019412,2.13686399888,0.04343134973421854,1.358813716512556,2.13686399888,0.04343134973421854,1.358813716512556
1510132,5661120.0,nan,2.07215,0.027980300000000003,12876002,1978,J.A.Harvey,12876002,1,0.027980300000000003,2.137440083168,0.15234986615884438,-3.0545924389716776,2.137440083168,0.15234986615884438,-3.0545924389716776
1505082,5676000.0,nan,2.126,0.01107,13753003,2001,W.P.Abfalterer,13753003,1,0.01107,2.1419047364,0.022851006319194688,-0.7425510635329117,2.1419047364,0.022851006319194688,-0.7425510635329117
1510133,5680310.0,nan,2.14615,0.028108299999999996,12876002,1978,J.A.Harvey,12876002,1,0.028108299999999996,2.143197925609,0.00031004163218688313,0.13774156627000497,2.143197925609,0.00031004163218688313,0.13774156627000497
1510691,5684000.0,71500.0,2.1063,0.0317,10047006,1971,D.G.Foster Jr,10047006,1,0.0317,2.1443050876000003,0.04556424869033722,-1.7723731487545535,2.1443050876000003,0.04556424869033722,-1.7723731487545535
1505685,5689000.0,nan,2.197,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.1458053071000003,0.29121073123614316,2.385803256735723,2.1458053071000003,0.29121073123614316,2.385803256735723
1510134,5699610.0,nan,2.1232,0.0280791,12876002,1978,J.A.Harvey,12876002,1,0.0280791,2.148988772879,0.023685260802683752,-1.2000422340248253,2.148988772879,0.023685260802683752,-1.2000422340248253
1511245,5701900.0,6e-11,2.1297,0.019201999999999997,10251002,1971,C.A.Goulding,10251002,1,0.019201999999999997,2.1495993074,0.02062193703779223,-0.9257217069012064,2.1495993074,0.02062193703779223,-0.9257217069012064
1510135,5719000.0,nan,2.20376,0.028270300000000005,12876002,1978,J.A.Harvey,12876002,1,0.028270300000000005,2.154040964,0.08744097306251752,2.308175045458418,2.154040964,0.08744097306251752,2.308175045458418
1505686,5719000.0,nan,2.2,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.154040964,0.23469255444992357,2.133619405020757,2.154040964,0.23469255444992357,2.133619405020757
1510692,5730000.0,71500.0,2.1998,0.0337,10047006,1971,D.G.Foster Jr,10047006,1,0.0337,2.1568981700000003,0.05461623196880988,1.989052176719122,2.1568981700000003,0.05461623196880988,1.989052176719122
1505083,5733000.0,nan,2.131,0.01085,13753003,2001,W.P.Abfalterer,13753003,1,0.01085,2.157677408,0.06559300438695663,-1.236394648295835,2.157677408,0.06559300438695663,-1.236394648295835
1510136,5738490.0,nan,2.18248,0.0284173,12876002,1978,J.A.Harvey,12876002,1,0.0284173,2.15910341354,0.019230004065194563,1.0826987866075586,2.15910341354,0.019230004065194563,1.0826987866075586
1511246,5745200.0,6e-11,2.1627,0.018875,10251002,1971,C.A.Goulding,10251002,1,0.018875,2.1608463092,0.0001820487195763997,0.08578540695410482,2.1608463092,0.0001820487195763997,0.08578540695410482
1505687,5749000.0,nan,2.203,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.161833344,0.1882992851358123,1.9042474349030898,2.161833344,0.1882992851358123,1.9042474349030898
1510137,5758080.0,nan,2.17686,0.028098100000000004,12876002,1978,J.A.Harvey,12876002,1,0.028098100000000004,2.1641918376800002,0.005711501367204985,0.585353021827306,2.1641918376800002,0.005711501367204985,0.585353021827306
1510693,5776000.0,72500.0,2.0727,0.0304,10047006,1971,D.G.Foster Jr,10047006,1,0.0304,2.168846486,0.30408377533382136,-4.433070142152968,2.168846486,0.30408377533382136,-4.433070142152968
1510138,5777770.0,nan,2.14653,0.0282966,12876002,1978,J.A.Harvey,12876002,1,0.0282966,2.16930623642,0.018332836646796836,-1.0499318186439148,2.16930623642,0.018332836646796836,-1.0499318186439148
1505688,5780000.0,nan,2.211,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.16988547,0.18782273079120895,1.8947788059984454,2.16988547,0.18782273079120895,1.8947788059984454
1511247,5789000.0,6e-11,2.1762,0.018739,10251002,1971,C.A.Goulding,10251002,1,0.018739,2.1722231840000004,0.0008439652861867863,0.1830758473296808,2.1722231840000004,0.0008439652861867863,0.1830758473296808
1505084,5791000.0,nan,2.13,0.01064,13753003,2001,W.P.Abfalterer,13753003,1,0.01064,2.1727426760000004,0.17170454432716326,-1.9672221875205838,2.1727426760000004,0.17170454432716326,-1.9672221875205838
1510139,5797560.0,nan,2.17306,0.0282769,12876002,1978,J.A.Harvey,12876002,1,0.0282769,2.1744466097600004,6.799495795254461e-05,-0.06376839761328622,2.1744466097600004,6.799495795254461e-05,-0.06376839761328622
1505689,5811000.0,nan,2.227,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.1756784039,0.29265624736127893,2.3588778565804356,2.1756784039,0.29265624736127893,2.3588778565804356
1510140,5817460.0,nan,2.20549,0.0283177,12876002,1978,J.A.Harvey,12876002,1,0.0283177,2.176029601154,0.030649208804578085,1.3538602062387617,2.176029601154,0.030649208804578085,1.3538602062387617
1510694,5824000.0,73000.0,2.1711,0.03239999999999999,10047006,1971,D.G.Foster Jr,10047006,1,0.03239999999999999,2.1763851476,0.0008621229985736296,-0.24284063902145994,2.1763851476,0.0008621229985736296,-0.24284063902145994
1511248,5833200.0,6e-11,2.1647,0.018645999999999996,10251002,1971,C.A.Goulding,10251002,1,0.018645999999999996,2.1768853046800003,0.007963190504367746,-0.5597586907221866,2.1768853046800003,0.007963190504367746,-0.5597586907221866
1510141,5837450.0,nan,2.14567,0.028199899999999996,12876002,1978,J.A.Harvey,12876002,1,0.028199899999999996,2.177116355505,0.03506655252489697,-1.4444039899606436,2.177116355505,0.03506655252489697,-1.4444039899606436
1505690,5843000.0,nan,2.236,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.1774180807,0.3813156965413058,2.6904304607026743,2.1774180807,0.3813156965413058,2.6904304607026743
1505085,5849000.0,nan,2.16,0.010739999999999998,13753003,2001,W.P.Abfalterer,13753003,1,0.010739999999999998,2.1777442701,0.029316491748765622,-0.8148004494203024,2.1777442701,0.029316491748765622,-0.8148004494203024
1510142,5857550.0,nan,2.19153,0.0284424,12876002,1978,J.A.Harvey,12876002,1,0.0284424,2.178209089995,0.006238806969922004,0.6115533199354427,2.178209089995,0.006238806969922004,0.6115533199354427
1510695,5873000.0,74000.0,2.1851,0.0321,10047006,1971,D.G.Foster Jr,10047006,1,0.0321,2.1790490277,0.0011406313325658594,0.2776886716673178,2.1790490277,0.0011406313325658594,0.2776886716673178
1505691,5874000.0,nan,2.215,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.1791033926,0.1431740469810799,1.6473108858395973,2.1791033926,0.1431740469810799,1.6473108858395973
1510143,5877760.0,nan,2.22157,0.0283798,12876002,1978,J.A.Harvey,12876002,1,0.0283798,2.179307804624,0.06293536804343873,1.9392485671977586,2.179307804624,0.06293536804343873,1.9392485671977586
1511249,5883900.0,6e-11,2.2034,0.016811,10251002,1971,C.A.Goulding,10251002,1,0.016811,2.17964160511,0.03357690367908908,1.0900138276999325,2.17964160511,0.03357690367908908,1.0900138276999325
1510144,5898070.0,nan,2.20968,0.028421099999999998,12876002,1978,J.A.Harvey,12876002,1,0.028421099999999998,2.1804119557429997,0.03014022731807466,1.3423171790959543,2.1804119557429997,0.03014022731807466,1.3423171790959543
1505692,5906000.0,nan,2.225,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.1799265094,0.2257355060964775,2.067661015435152,2.1799265094,0.2257355060964775,2.067661015435152
1505086,5908000.0,nan,2.165,0.010749999999999997,13753003,2001,W.P.Abfalterer,13753003,1,0.010749999999999997,2.1797297192,0.020182756066125435,-0.6757589746221409,2.1797297192,0.020182756066125435,-0.6757589746221409
1510145,5918490.0,nan,2.17016,0.0282889,12876002,1978,J.A.Harvey,12876002,1,0.0282889,2.178697554601,0.0025766232891718307,-0.39186506557415907,2.178697554601,0.0025766232891718307,-0.39186506557415907
1510696,5922000.0,74500.0,2.1448,0.0304,10047006,1971,D.G.Foster Jr,10047006,1,0.0304,2.1783521878,0.03703122717652814,-1.5402554273781333,2.1783521878,0.03703122717652814,-1.5402554273781333
1511250,5934600.0,6e-11,2.1695,0.018909,10251002,1971,C.A.Goulding,10251002,1,0.018909,2.17711240954,0.003064613623389792,-0.3496562468084991,2.17711240954,0.003064613623389792,-0.3496562468084991
1505693,5938000.0,nan,2.233,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.1767778661999997,0.35121425878057205,2.582814474227789,2.1767778661999997,0.35121425878057205,2.582814474227789
1510146,5939010.0,nan,2.22374,0.028585799999999998,12876002,1978,J.A.Harvey,12876002,1,0.028585799999999998,2.1766784871489997,0.07747853800925111,2.1620792013542163,2.1766784871489997,0.07747853800925111,2.1620792013542163
1510147,5959640.0,nan,2.18079,0.028142,12876002,1978,J.A.Harvey,12876002,1,0.028142,2.174648596236,0.0013402331103856489,0.28240901884699166,2.174648596236,0.0013402331103856489,0.28240901884699166
1505087,5967000.0,nan,2.151,0.010550000000000002,13753003,2001,W.P.Abfalterer,13753003,1,0.010550000000000002,2.1739244083,0.04981312757394483,-1.054517268975649,2.1739244083,0.04981312757394483,-1.054517268975649
1505694,5970000.0,nan,2.223,0.009,10888003,1979,J.D.Kellie,10888003,1,0.009,2.173629223,0.2708304023981925,2.271352283894098,2.173629223,0.2708304023981925,2.271352283894098
1510697,5974000.0,75500.0,2.1153,0.0319,10047006,1971,D.G.Foster Jr,10047006,1,0.0319,2.1732356426,0.105220648384794,-2.6658702565124197,2.1732356426,0.105220648384794,-2.6658702565124197
1510148,5980380.0,nan,2.1377,0.0282198,12876002,1978,J.A.Harvey,12876002,1,0.0282198,2.172607881862,0.04318103658039181,-1.6067272034419129,2.172607881862,0.04318103658039181,-1.6067272034419129
1511251,5985800.0,6e-11,2.1762,0.016651,10251002,1971,C.A.Goulding,10251002,1,0.016651,2.17207458042,0.0010221059822863076,0.18992992308774814,2.17207458042,0.0010221059822863076,0.18992992308774814
1510149,6001220.0,nan,2.17252,0.028140799999999997,12876002,1978,J.A.Harvey,12876002,1,0.028140799999999997,2.170396548875,0.00016023157409399429,0.09783701167884673,2.170396548875,0.00016023157409399429,0.09783701167884673
1505695,6003000.0,nan,2.223,0.008,10888003,1979,J.D.Kellie,10888003,1,0.008,2.16998682625,0.3512995738809571,2.4430182298209098,2.16998682625,0.3512995738809571,2.4430182298209098
1510150,6022180.0,nan,2.11061,0.0280199,12876002,1978,J.A.Harvey,12876002,1,0.0280199,2.1654945771557914,0.1075063369094834,-2.534505407438062,2.1654945333215663,0.10750616518710387,-2.5345034345287027
1505088,6027000.0,nan,2.141,0.01034,13753003,2001,W.P.Abfalterer,13753003,1,0.01034,2.164363645734095,0.05279109690408995,-1.0794695142909108,2.164363589743312,0.05279084387754385,-1.0794669552763576
